Time [s];Acceleration [m/s²]
0.029070;-3.591672
0.029100;-5.212344
0.029130;-6.020378
0.029160;-5.881366
0.029190;-4.968508
0.029220;-3.450175
0.029250;-1.000804
0.029280;1.496679
0.029310;3.677563
0.029340;5.284322
0.029370;5.977788
0.029400;4.870979
0.029430;3.076368
0.029460;1.201312
0.029490;-0.877996
0.029520;-2.976572
0.029550;-4.558185
0.029580;-6.187027
0.029610;-9.419984
0.029640;-13.467810
0.029670;-14.880837
0.029700;-10.516635
0.029730;0.482504
0.029760;17.424826
0.029790;37.574945
0.029820;55.912309
0.029850;67.797652
0.029880;70.123516
0.029910;58.803024
0.029940;33.469134
0.029970;-0.359794
0.030000;-34.538925
0.030030;-61.778481
0.030060;-75.073538
0.030090;-69.101497
0.030120;-45.115079
0.030150;-13.802194
0.030180;14.675323
0.030210;34.482253
0.030240;40.136313
0.030270;29.237020
0.030300;5.805653
0.030330;-18.368610
0.030360;-32.805318
0.030390;-34.367817
0.030420;-26.535743
0.030450;-12.346398
0.030480;5.533408
0.030510;23.451189
0.030540;35.465989
0.030570;36.509360
0.030600;27.673974
0.030630;13.708455
0.030660;-5.684465
0.030690;-30.341075
0.030720;-52.339839
0.030750;-62.600122
0.030780;-59.913923
0.030810;-45.602770
0.030840;-20.660441
0.030870;9.143830
0.030900;34.629143
0.030930;50.174420
0.030960;53.695738
0.030990;44.459371
0.031020;24.509581
0.031050;0.881053
0.031080;-18.163806
0.031110;-27.960430
0.031140;-25.586304
0.031170;-12.859917
0.031200;0.776433
0.031230;3.944038
0.031260;-7.107522
0.031290;-42.344383
0.031320;-95.151429
0.031350;-128.912194
0.031380;-131.434618
0.031410;-113.973481
0.031440;-66.413551
0.031470;12.157842
0.031500;87.180702
0.031530;135.450745
0.031560;158.567223
0.031590;158.090334
0.031620;141.694182
0.031650;114.126877
0.031680;76.035688
0.031710;29.619033
0.031740;-30.558473
0.031770;-102.463541
0.031800;-159.560507
0.031830;-187.058844
0.031860;-185.488593
0.031890;-132.174243
0.031920;-28.352563
0.031950;81.342377
0.031980;156.481718
0.032010;183.146138
0.032040;162.361162
0.032070;110.308511
0.032100;45.510970
0.032130;-15.583490
0.032160;-59.718677
0.032190;-79.349408
0.032220;-78.542411
0.032250;-65.113984
0.032280;-48.488779
0.032310;-32.262929
0.032340;-19.280593
0.032370;-10.486339
0.032400;-6.268308
0.032430;-2.964487
0.032460;4.116711
0.032490;17.592033
0.032520;29.148238
0.032550;36.787479
0.032580;42.427346
0.032610;43.024622
0.032640;38.710731
0.032670;33.296496
0.032700;29.708269
0.032730;25.351765
0.032760;15.852411
0.032790;0.019567
0.032820;-21.805665
0.032850;-46.280635
0.032880;-66.634437
0.032910;-72.168860
0.032940;-56.144741
0.032970;-20.773770
0.033000;19.122060
0.033030;52.537785
0.033060;72.120473
0.033090;71.335935
0.033120;54.241699
0.033150;31.037976
0.033180;6.152669
0.033210;-18.771235
0.033240;-40.194919
0.033270;-52.857156
0.033300;-55.699554
0.033330;-49.202188
0.033360;-29.450422
0.033390;2.141369
0.033420;31.532237
0.033450;45.791221
0.033480;45.613886
0.033510;36.472302
0.033540;19.240572
0.033570;-4.455504
0.033600;-26.051647
0.033630;-38.504141
0.033660;-40.819631
0.033690;-35.612982
0.033720;-22.527449
0.033750;-3.704909
0.033780;12.997883
0.033810;22.827422
0.033840;28.717587
0.033870;27.822491
0.033900;14.963689
0.033930;-2.842400
0.033960;-15.105990
0.033990;-19.055527
0.034020;-14.356743
0.034050;-2.170088
0.034080;10.227042
0.034110;14.012489
0.034140;9.763911
0.034170;1.174764
0.034200;-11.073695
0.034230;-23.554651
0.034260;-30.738806
0.034290;-28.583610
0.034320;-16.915422
0.034350;1.437813
0.034380;20.315427
0.034410;32.741953
0.034440;34.301835
0.034470;26.223926
0.034500;14.187971
0.034530;2.090322
0.034560;-8.885670
0.034590;-16.180401
0.034620;-16.464132
0.034650;-10.493920
0.034680;-2.620760
0.034710;4.845856
0.034740;11.215778
0.034770;15.531805
0.034800;16.696188
0.034830;16.037823
0.034860;14.677942
0.034890;12.596954
0.034920;9.305559
0.034950;5.732137
0.034980;3.390036
0.035010;1.601253
0.035040;-0.867421
0.035070;-4.630786
0.035100;-9.620344
0.035130;-14.319548
0.035160;-18.032236
0.035190;-20.268835
0.035220;-21.169880
0.035250;-20.409258
0.035280;-17.178305
0.035310;-11.527815
0.035340;-4.299208
0.035370;3.200602
0.035400;9.968632
0.035430;14.799033
0.035460;16.300904
0.035490;14.033404
0.035520;8.640142
0.035550;0.854533
0.035580;-7.774208
0.035610;-15.843834
0.035640;-21.910565
0.035670;-25.219360
0.035700;-24.585944
0.035730;-19.628234
0.035760;-11.919718
0.035790;-2.471332
0.035820;7.131339
0.035850;14.224274
0.035880;17.612118
0.035910;18.452115
0.035940;17.151705
0.035970;13.035221
0.036000;7.246869
0.036030;0.964356
0.036060;-4.894286
0.036090;-9.521915
0.036120;-12.063010
0.036150;-13.488489
0.036180;-13.958436
0.036210;-12.896049
0.036240;-9.752439
0.036270;-5.018739
0.036300;1.038593
0.036330;7.722144
0.036360;13.614674
0.036390;17.485159
0.036420;19.152441
0.036450;18.367115
0.036480;15.809061
0.036510;11.426401
0.036540;6.208941
0.036570;1.428425
0.036600;-1.852291
0.036630;-4.171639
0.036660;-5.611298
0.036690;-5.759949
0.036720;-4.890099
