Time [s];Acceleration [m/s²]
0.029610;-0.266292
0.029640;-1.302499
0.029670;-1.250185
0.029700;0.292632
0.029730;2.659965
0.029760;5.363327
0.029790;7.635037
0.029820;8.835360
0.029850;8.652413
0.029880;7.202566
0.029910;4.786622
0.029940;1.865624
0.029970;-1.183666
0.030000;-3.270536
0.030030;-3.855060
0.030060;-3.946371
0.030090;-3.533228
0.030120;-2.677319
0.030150;-1.733033
0.030180;-1.692146
0.030210;-1.680626
0.030240;-1.022992
0.030270;0.058953
0.030300;1.732481
0.030330;3.760938
0.030360;5.158437
0.030390;4.846369
0.030420;2.810539
0.030450;-0.090943
0.030480;-3.157724
0.030510;-6.124271
0.030540;-8.378085
0.030570;-8.768962
0.030600;-7.255835
0.030630;-4.429089
0.030660;-1.599496
0.030690;0.959594
0.030720;3.410126
0.030750;4.967672
0.030780;4.877950
0.030810;4.034021
0.030840;2.955420
0.030870;1.561168
0.030900;0.621098
0.030930;-0.402216
0.030960;-1.789506
0.030990;-2.291595
0.031020;-2.225543
0.031050;-2.474987
0.031080;-2.315386
0.031110;-1.398430
0.031140;0.061827
0.031170;1.255299
0.031200;1.664171
0.031230;1.411525
0.031260;0.796032
0.031290;-0.782124
0.031320;-3.082545
0.031350;-4.763089
0.031380;-5.963730
0.031410;-6.783972
0.031440;-6.878317
0.031470;-6.380460
0.031500;-5.731697
0.031530;-5.081757
0.031560;-4.064017
0.031590;-3.009449
0.031620;-2.302702
0.031650;-1.288524
0.031680;-0.351127
0.031710;-0.141142
0.031740;-0.691077
0.031770;-1.762140
0.031800;-3.926130
0.031830;-6.455504
0.031860;-8.688341
0.031890;-10.491241
0.031920;-11.156969
0.031950;-9.950883
0.031980;-7.247145
0.032010;-3.542219
0.032040;0.558313
0.032070;4.016399
0.032100;6.416308
0.032130;6.823104
0.032160;5.288103
0.032190;2.480899
0.032220;-0.735186
0.032250;-3.804714
0.032280;-5.658596
0.032310;-5.725268
0.032340;-4.132624
0.032370;-0.885842
0.032400;3.319999
0.032430;6.751677
0.032460;8.728911
0.032490;9.566094
0.032520;9.575861
0.032550;8.551845
0.032580;7.308055
0.032610;6.174507
0.032640;4.685601
0.032670;3.073358
0.032700;1.317213
0.032730;-0.340331
0.032760;-1.744615
0.032790;-2.974383
0.032820;-3.812221
0.032850;-3.331180
0.032880;-1.587422
0.032910;1.111653
0.032940;4.617891
0.032970;7.839467
0.033000;9.384183
0.033030;8.993178
0.033060;7.069109
0.033090;3.889524
0.033120;0.248140
0.033150;-2.480462
0.033180;-4.240132
0.033210;-4.771133
0.033240;-3.993559
0.033270;-2.134799
0.033300;-0.223266
0.033330;0.991857
0.033360;1.603829
0.033390;2.167739
0.033420;2.348361
0.033450;2.798178
0.033480;3.394325
0.033510;3.976066
0.033540;3.985979
0.033570;3.471826
0.033600;2.372311
0.033630;0.843337
0.033660;-0.911158
0.033690;-2.744115
0.033720;-4.244440
0.033750;-4.696643
0.033780;-4.004057
0.033810;-2.552687
0.033840;-0.609245
0.033870;1.584371
0.033900;3.611342
0.033930;4.664349
0.033960;4.531530
0.033990;3.482648
0.034020;1.627061
0.034050;-0.819671
0.034080;-2.964718
0.034110;-4.809889
0.034140;-6.039814
0.034170;-6.614689
0.034200;-6.727173
0.034230;-6.322529
0.034260;-5.002109
0.034290;-3.279879
0.034320;-1.436304
0.034350;0.345294
0.034380;1.665760
0.034410;2.926742
0.034440;4.103806
0.034470;3.729860
0.034500;1.618949
0.034530;-1.052991
0.034560;-3.865176
0.034590;-6.487677
0.034620;-8.095173
0.034650;-7.976175
0.034680;-6.268771
0.034710;-3.710170
0.034740;-1.016568
0.034770;0.868646
0.034800;1.475301
0.034830;2.374244
0.034860;5.928442
0.034890;11.880759
0.034920;19.924364
0.034950;29.754540
0.034980;38.606749
0.035010;43.812135
0.035040;43.900861
0.035070;36.768604
0.035100;19.460409
0.035130;-8.957532
0.035160;-42.130903
0.035190;-72.673388
0.035220;-96.584933
0.035250;-104.206013
0.035280;-84.510967
0.035310;-42.875606
0.035340;6.892319
0.035370;55.546052
0.035400;91.025998
0.035430;100.703379
0.035460;86.499102
0.035490;59.694901
0.035520;29.715080
0.035550;0.995442
0.035580;-24.845372
0.035610;-46.013128
0.035640;-58.483733
0.035670;-62.509223
0.035700;-59.644735
0.035730;-47.624256
0.035760;-28.464028
0.035790;-7.904132
0.035820;12.360735
0.035850;33.387489
0.035880;50.600358
0.035910;56.705023
0.035940;52.257257
0.035970;40.289793
0.036000;18.912157
0.036030;-7.630453
0.036060;-29.187324
0.036090;-43.243923
0.036120;-52.258252
0.036150;-53.853824
0.036180;-44.406758
0.036210;-24.818943
0.036240;-0.684965
0.036270;21.717026
0.036300;38.883760
0.036330;46.541742
0.036360;41.061034
0.036390;25.685562
0.036420;8.988954
0.036450;-1.516520
0.036480;-12.046125
0.036510;-24.219178
0.036540;-25.642188
0.036570;-19.261755
0.036600;-23.946593
0.036630;-29.260686
0.036660;-25.731412
0.036690;-30.658806
0.036720;-34.176367
0.036750;-13.142582
0.036780;14.844567
0.036810;33.666919
0.036840;51.657727
0.036870;63.923395
0.036900;55.872894
0.036930;30.618051
0.036960;3.248183
0.036990;-18.922521
0.037020;-34.782581
0.037050;-47.952598
0.037080;-50.408361
0.037110;-36.895403
0.037140;-20.069767
0.037170;-3.346276
0.037200;14.061045
0.037230;26.726311
0.037260;28.445295
0.037290;25.194317
0.037320;23.259380
0.037350;20.233016
