Time [s];Acceleration [m/s²]
0.031290;0.733913
0.031320;1.397977
0.031350;2.355128
0.031380;3.566300
0.031410;4.290120
0.031440;4.323397
0.031470;3.511907
0.031500;2.521106
0.031530;1.559571
0.031560;0.236371
0.031590;-0.851626
0.031620;-1.285057
0.031650;-0.919626
0.031680;-0.635972
0.031710;-0.172578
0.031740;0.557153
0.031770;1.271603
0.031800;0.933703
0.031830;0.759611
0.031860;0.691252
0.031890;0.460673
0.031920;0.043924
0.031950;0.323914
0.031980;0.324359
0.032010;0.298587
0.032040;0.352882
0.032070;0.296117
0.032100;-0.382282
0.032130;-1.701214
0.032160;-3.310102
0.032190;-4.234969
0.032220;-4.138635
0.032250;-3.309398
0.032280;-1.568821
0.032310;0.199693
0.032340;1.004485
0.032370;1.417865
0.032400;0.670295
0.032430;-0.690407
0.032460;-2.144318
0.032490;-3.092784
0.032520;-3.644919
0.032550;-3.467471
0.032580;-3.066740
0.032610;-2.246372
0.032640;-1.250440
0.032670;-0.927813
0.032700;-0.919873
0.032730;-1.319488
0.032760;-1.939687
0.032790;-2.433738
0.032820;-2.708992
0.032850;-2.615113
0.032880;-1.726612
0.032910;-0.752891
0.032940;0.057140
0.032970;0.528450
0.033000;0.820503
0.033030;0.722713
0.033060;0.244902
0.033090;-0.760084
0.033120;-1.528171
0.033150;-1.940235
0.033180;-2.198683
0.033210;-2.177347
0.033240;-1.714619
0.033270;-0.861123
0.033300;0.395039
0.033330;1.010458
0.033360;0.885747
0.033390;0.766606
0.033420;0.516332
0.033450;-0.181930
0.033480;-0.887999
0.033510;-1.241282
0.033540;-1.537980
0.033570;-1.464551
0.033600;-1.022291
0.033630;-0.397398
0.033660;0.467646
0.033690;1.242970
0.033720;1.888120
0.033750;2.195898
0.033780;1.867413
0.033810;1.181613
0.033840;0.419759
0.033870;-0.616149
0.033900;-1.278828
0.033930;-1.566107
0.033960;-1.301883
0.033990;-0.580346
0.034020;0.682126
0.034050;1.840961
0.034080;3.043621
0.034110;3.974699
0.034140;4.502829
0.034170;4.446922
0.034200;4.088689
0.034230;3.574165
0.034260;3.015513
0.034290;2.443489
0.034320;1.915955
0.034350;1.290415
0.034380;0.731219
0.034410;-0.103294
0.034440;-0.676624
0.034470;-1.287887
0.034500;-1.667178
0.034530;-2.239094
0.034560;-2.602777
0.034590;-2.802046
0.034620;-2.582947
0.034650;-2.043455
0.034680;-1.282837
0.034710;-0.156982
0.034740;1.132506
0.034770;2.434701
0.034800;3.473294
0.034830;3.886568
0.034860;3.579841
0.034890;2.469918
0.034920;0.386326
0.034950;-2.015722
0.034980;-4.436013
0.035010;-6.209960
0.035040;-7.271994
0.035070;-6.921515
0.035100;-5.222684
0.035130;-2.519008
0.035160;0.753973
0.035190;4.428765
0.035220;7.125578
0.035250;8.368592
0.035280;7.600507
0.035310;5.231629
0.035340;1.605696
0.035370;-2.104179
0.035400;-4.994704
0.035430;-6.508908
0.035460;-6.221166
0.035490;-4.170312
0.035520;-1.080999
0.035550;2.050374
0.035580;4.978642
0.035610;6.660330
0.035640;6.435311
0.035670;4.428438
0.035700;1.877362
0.035730;-0.695925
0.035760;-2.268946
0.035790;-2.741212
0.035820;-2.033517
0.035850;-1.017475
0.035880;0.172544
0.035910;0.867320
0.035940;0.725214
0.035970;-0.020245
0.036000;-1.190373
0.036030;-2.134075
0.036060;-2.496375
0.036090;-2.138299
0.036120;-0.673849
0.036150;1.547087
0.036180;3.856927
0.036210;5.859435
0.036240;6.765587
0.036270;6.141650
0.036300;3.859477
0.036330;0.771157
0.036360;-2.419327
0.036390;-5.108189
0.036420;-6.994195
0.036450;-7.222989
0.036480;-6.001552
0.036510;-3.783166
0.036540;-0.840880
0.036570;2.537318
0.036600;5.222390
0.036630;7.227271
0.036660;8.419719
0.036690;8.372042
0.036720;7.307610
0.036750;5.025151
0.036780;1.866233
0.036810;-1.403394
0.036840;-4.317280
0.036870;-6.683644
0.036900;-7.979152
0.036930;-8.130239
0.036960;-7.083995
0.036990;-5.199403
0.037020;-2.761522
0.037050;-0.102476
0.037080;2.431660
0.037110;4.246360
0.037140;5.537107
0.037170;5.872437
0.037200;5.277544
0.037230;3.858487
0.037260;2.430152
0.037290;0.554833
0.037320;-1.283473
0.037350;-2.942614
0.037380;-4.238764
0.037410;-5.146567
0.037440;-5.153210
0.037470;-4.704173
0.037500;-3.573231
0.037530;-1.862876
0.037560;0.105919
0.037590;1.854561
0.037620;3.065208
0.037650;3.629248
0.037680;3.790793
0.037710;3.459484
0.037740;2.576277
0.037770;1.530683
0.037800;0.535204
0.037830;-0.662190
0.037860;-1.968419
0.037890;-2.589396
0.037920;-2.521078
0.037950;-2.007735
0.037980;-0.866854
0.038010;0.772779
0.038040;2.145183
0.038070;3.233364
0.038100;3.863538
0.038130;4.050641
0.038160;3.946714
0.038190;3.788112
0.038220;3.307178
0.038250;2.397393
0.038280;1.394937
0.038310;0.450772
0.038340;-0.719397
0.038370;-2.317950
0.038400;-4.070098
0.038430;-5.063057
0.038460;-5.661872
0.038490;-6.344017
0.038520;-6.113361
0.038550;-4.878192
0.038580;-3.430595
0.038610;-2.049490
0.038640;-0.566295
0.038670;0.387672
0.038700;1.093878
0.038730;1.305369
0.038760;1.544525
0.038790;1.601121
0.038820;1.445708
0.038850;1.019464
0.038880;0.228694
0.038910;-1.433204
0.038940;-3.323465
0.038970;-4.801082
0.039000;-5.486128
0.039030;-5.347925
0.039060;-4.220509
0.039090;-3.117683
0.039120;-2.276364
0.039150;-1.961862
0.039180;-2.059456
0.039210;-2.093883
0.039240;-1.838003
0.039270;-0.913877
0.039300;0.149850
0.039330;1.431599
0.039360;2.931384
0.039390;4.223271
0.039420;4.324398
0.039450;3.561570
0.039480;2.342609
0.039510;0.759066
0.039540;-1.006479
0.039570;-2.390670
0.039600;-3.284862
0.039630;-3.597272
0.039660;-2.635722
0.039690;-1.104444
0.039720;0.596613
0.039750;2.636953
0.039780;4.640905
0.039810;5.638604
