Time;A_P1;A_P2;B;C;D;E;F
0.269850;-0.532918;-2.027129;-24.706331;0.372803;-0.868937;2.379373;-75.004756
0.269880;-0.542698;1.500884;-30.194277;0.029313;-1.361710;2.089992;-82.973721
0.269910;-0.442441;5.664962;-29.023513;-0.649872;-1.474563;0.832505;-76.246240
0.269940;0.019635;8.778585;-22.168722;-1.646600;-1.040425;-2.007720;-64.683599
0.269970;0.917983;10.025505;-14.100272;-2.566441;-0.235640;-3.888055;-50.907760
0.270000;1.704648;9.049843;-7.186063;-2.551778;0.484599;-4.144855;-28.813097
0.270030;2.122027;5.931540;-2.435840;-2.326724;1.032784;-3.821117;-4.939308
0.270060;2.410285;1.508269;-1.630953;-1.735799;0.961056;-2.238090;9.994981
0.270090;1.969707;-2.983510;-5.788015;-0.450629;0.097985;2.165704;12.594358
0.270120;0.853473;-6.441474;-11.447698;1.479864;-1.183953;8.564404;10.988805
0.270150;-0.639426;-8.133385;-16.748837;2.556243;-1.598702;15.785502;7.005933
0.270180;-2.334372;-7.917836;-21.009689;2.387662;-1.510674;23.869349;0.949857
0.270210;-3.612658;-5.912540;-21.942492;1.834230;-1.041637;31.528517;-5.894600
0.270240;-4.078247;-2.737435;-18.738835;1.413398;-0.175411;36.737729;-3.468768
0.270270;-3.282718;0.945982;-13.307418;0.595030;1.265863;38.119007;9.947322
0.270300;-1.583065;4.152548;-7.152888;0.141388;2.630540;33.398513;26.987698
0.270330;0.890894;5.919643;-1.291240;1.330978;2.888303;19.962369;39.230955
0.270360;3.391951;5.525666;2.268871;3.077026;2.610438;-2.651412;55.013074
0.270390;5.679900;3.640783;1.936039;3.608266;2.087102;-28.023171;76.158968
0.270420;7.545363;0.736027;-1.913369;3.966628;1.204076;-45.369112;87.406288
0.270450;7.980884;-2.279513;-7.244789;3.801118;0.597864;-49.752250;86.063974
0.270480;7.046148;-4.791402;-11.279344;2.331656;0.381732;-40.786774;76.919160
0.270510;5.023933;-6.649664;-12.713538;0.050286;0.357932;-16.987084;54.984406
0.270540;2.796657;-7.196527;-11.238866;-1.885520;0.410041;15.095539;23.207783
0.270570;0.873372;-6.115577;-6.659464;-3.066631;0.811257;45.099577;-10.803447
0.270600;-0.646729;-3.653947;-0.031501;-3.600281;1.108906;63.026503;-44.944616
0.270630;-1.536919;-0.720948;6.371936;-2.887357;0.586311;63.571333;-81.872172
0.270660;-1.603664;2.616348;10.945660;-0.326810;-0.135189;50.140007;-120.140068
0.270690;-1.378209;4.893936;13.350456;2.341623;-0.388761;29.533176;-149.348983
0.270720;-0.851330;5.336467;12.863917;4.489346;-0.563699;5.123104;-153.442033
0.270750;-0.085671;4.039420;10.052381;6.625907;-0.591302;-19.086151;-126.700143
0.270780;0.764434;1.058049;6.519086;7.829278;-0.211355;-40.624449;-87.697956
0.270810;1.704067;-2.620657;2.829609;7.375606;0.632989;-65.144740;-49.303858
0.270840;2.594870;-5.974502;-0.601186;6.195073;1.608829;-86.594026;-0.106797
0.270870;3.292565;-8.044509;-2.340771;5.413602;2.242975;-92.658029;62.987451
0.270900;3.794689;-8.593761;-1.498024;4.410827;2.770313;-83.408278;119.521323
0.270930;4.020521;-7.650921;0.909827;2.918063;2.919616;-63.295465;158.694182
0.270960;3.435763;-4.839678;2.848965;1.881492;2.720563;-28.619619;171.054831
0.270990;1.915934;-1.064168;3.952573;1.467922;2.041848;15.897456;151.702616
0.271020;-0.113225;2.491164;4.390611;0.764147;1.379423;54.593560;111.517642
0.271050;-2.101712;5.115152;4.093245;-0.455810;0.671365;77.974061;68.861010
0.271080;-3.723694;6.102481;2.865563;-1.661177;0.168119;81.062438;32.646321
0.271110;-4.604968;5.442451;2.388548;-3.186479;0.095518;62.172088;5.911082
0.271140;-4.613439;3.293673;3.570401;-4.901671;-0.074284;28.443814;-7.270280
0.271170;-3.441481;0.781400;6.508871;-5.181456;-0.277207;-12.008291;-13.967708
0.271200;-1.676633;-1.890651;10.217476;-3.995874;-0.280116;-49.031798;-18.868773
0.271230;0.461763;-3.820617;14.345549;-2.030336;-0.541716;-70.522801;-21.292479
0.271260;2.315436;-4.171480;17.966024;-0.373775;-0.819431;-71.398887;-20.432895
0.271290;3.450810;-2.579599;20.598509;0.811516;-0.662447;-49.689605;-22.390731
0.271320;3.681678;0.187763;21.649772;1.106650;-0.397737;-8.827076;-28.323683
0.271350;3.731962;2.566886;20.707862;0.667949;-0.328172;30.529752;-37.321190
0.271380;3.010355;4.819696;17.576301;0.316891;0.024616;50.190286;-54.298924
0.271410;1.903898;6.562890;14.523381;0.595750;0.952643;50.376450;-79.550837
0.271440;0.837297;7.159784;12.152229;1.277689;1.443260;34.281160;-106.294042
0.271470;0.010030;5.728124;9.297377;1.816813;0.866040;6.913746;-116.025647
0.271500;-1.448267;2.033471;6.396047;2.691920;0.891539;-17.365251;-93.336914
0.271530;-2.755316;-0.592419;4.792234;2.985143;1.205203;-25.630670;-60.041373
0.271560;-3.305422;-2.168179;3.927881;1.884267;1.012294;-18.072556;-37.816541
0.271590;-3.500577;-3.844379;3.244233;-0.043674;0.636339;-3.144494;-16.704436
0.271620;-3.242560;-4.432277;4.567268;-2.064183;0.473328;14.003709;6.604283
0.271650;-2.470439;-2.506043;8.584954;-4.148213;0.202783;19.420589;33.473681
0.271680;-1.703207;0.324740;12.330628;-6.248367;-0.131577;-6.511575;64.281504
0.271710;-0.816692;3.321718;13.897639;-7.476532;-0.487693;-54.682798;94.012096
0.271740;0.021418;6.144869;14.402386;-7.531612;-0.982819;-100.923056;111.421725
0.271770;0.782343;7.817321;14.045419;-6.812867;-1.230174;-140.516377;104.569355
0.271800;1.423324;7.726443;11.468097;-5.395413;-1.544892;-154.719040;82.262883
0.271830;1.563487;5.148661;6.694377;-3.541246;-1.122320;-120.236956;57.663313
0.271860;1.456808;2.191582;1.905133;-2.015781;-0.087145;-42.228721;31.290757
0.271890;1.177020;-1.176526;-1.644492;-1.051733;0.738992;51.719637;-6.823620
0.271920;0.723974;-4.406815;-4.225988;-0.081371;1.070412;125.506164;-61.077576
0.271950;-0.253279;-5.213299;-6.675555;0.362029;1.423660;157.335861;-111.250575
0.271980;-1.191402;-4.497974;-8.170794;-0.088568;1.339567;150.787876;-127.062911
0.272010;-1.833913;-3.165689;-8.506642;-0.539220;0.653976;116.616754;-114.409548
0.272040;-2.002736;-0.147575;-8.546976;-0.862838;0.059643;73.283830;-87.774435
0.272070;-2.077442;3.419022;-8.973069;-0.997633;-0.178587;37.200466;-32.636515
0.272100;-1.643018;6.666472;-9.461905;-0.894840;-0.402982;11.500309;45.384324
0.272130;-0.987950;8.751291;-10.032897;-0.412356;-0.318281;-12.985435;96.768187
0.272160;-0.292870;8.667449;-10.898400;0.190874;0.078475;-42.735191;87.813917
0.272190;0.273014;5.870027;-11.118368;0.526243;0.363051;-76.256259;45.461532
0.272220;0.733429;1.923844;-10.712954;0.275065;0.329898;-110.699026;4.599713
0.272250;0.709022;-2.118911;-10.555571;-0.579521;-0.167834;-135.044809;-40.287605
0.272280;0.697529;-5.036708;-9.870741;-1.754129;-0.742839;-135.607907;-67.158887
0.272310;0.825165;-6.909394;-8.100741;-2.613270;-1.421596;-101.596026;-54.497850
0.272340;0.841636;-7.321886;-6.352015;-3.510883;-1.859951;-30.565893;-2.388839
0.272370;0.282188;-5.617793;-5.476906;-4.043734;-2.137284;56.369281;58.205508
0.272400;-0.773652;-3.081601;-5.513083;-4.008248;-1.765016;132.771980;94.478194
0.272430;-1.854514;-0.455661;-6.519192;-3.123570;-0.795423;174.947703;85.078828
0.272460;-2.634009;1.768513;-8.367789;-2.004072;0.252530;171.476449;50.827362
0.272490;-2.974925;2.370479;-10.828115;-0.879485;0.500578;129.479202;21.128373
0.272520;-3.095285;2.484260;-13.355170;0.729565;0.176499;70.395827;-15.154978
0.272550;-2.330684;1.880902;-15.173885;2.781193;-1.491428;15.543116;-53.682418
0.272580;-1.299621;0.362675;-16.137282;3.937752;-4.160325;-29.932815;-64.569235
0.272610;-0.402405;-0.998261;-16.680373;4.205144;-4.829012;-63.279495;-43.616494
0.272640;0.494494;-2.177230;-16.201441;4.425151;-2.306201;-77.732174;-22.528640
0.272670;1.486913;-2.737804;-13.712159;4.591126;0.590344;-79.901943;-5.818806
0.272700;1.912357;-2.601206;-10.645384;4.334358;1.786931;-79.905457;11.046241
0.272730;2.019783;-2.238435;-8.054204;3.813400;1.898125;-74.379540;15.278357
0.272760;1.733355;-1.654620;-6.211425;3.216373;2.168588;-54.761685;12.564611
0.272790;1.316588;-0.662690;-5.199005;2.767053;1.860278;-23.193211;7.101867
0.272820;0.212599;0.037626;-5.207445;2.021740;-0.219977;16.784336;11.000713
0.272850;-0.689078;0.173891;-5.673261;0.948843;-3.376834;58.195076;27.003762
0.272880;-1.396954;0.089468;-5.851293;0.281500;-4.808462;86.286794;48.095940
0.272910;-1.822071;-0.279587;-5.112657;0.419289;-5.003559;92.691299;49.539584
0.272940;-1.864131;-1.100901;-4.198316;0.685405;-4.472694;83.148066;32.692963
0.272970;-1.213941;-2.131526;-3.638988;1.325803;-2.583910;60.327878;14.627192
0.273000;-0.218680;-2.819578;-2.672214;2.456288;-0.859887;26.716690;-3.561572
0.273030;0.854949;-2.415684;-1.322908;3.489241;0.744739;-5.411364;-30.749325
0.273060;1.678661;-1.514124;-0.547879;4.360327;2.025161;-28.752270;-46.557991
0.273090;1.758159;-0.365948;-0.521640;4.870736;1.824554;-46.042492;-43.383902
0.273120;1.149228;1.072838;-0.741782;4.903918;0.524282;-57.123703;-33.596120
0.273150;0.759454;2.053745;-0.905040;4.844011;-0.539176;-60.679521;-27.606317
0.273180;0.728131;2.328834;-0.884250;4.953816;-1.133381;-59.465089;-25.742398
0.273210;0.385798;2.346303;-0.328700;4.769362;-0.968609;-51.361013;-10.061135
0.273240;0.580436;1.413081;1.421133;4.310209;-1.610855;-30.484402;14.443997
0.273270;1.586510;-0.646818;3.610768;3.724702;-1.713250;-2.669330;33.443321
0.273300;2.515658;-2.701519;5.314566;3.203212;-0.644932;25.906681;33.276922
0.273330;3.038055;-4.208123;5.869939;2.459334;0.120667;49.926673;31.616723
0.273360;3.271910;-5.100819;6.140751;1.489546;-0.451171;62.950083;38.219270
0.273390;3.020093;-5.157899;6.761657;0.545298;-1.352706;64.239793;49.215523
0.273420;1.523931;-3.764204;7.887349;-0.168336;-2.001741;57.228115;49.759974
0.273450;-1.200647;-1.369355;9.325367;-1.009002;-1.795173;40.578519;32.866541
0.273480;-3.546436;0.432778;11.001027;-1.681890;-1.249104;13.152690;4.926770
0.273510;-4.414875;1.476484;12.164927;-1.874972;-0.264463;-18.803577;-15.433876
0.273540;-3.745166;2.001098;12.724513;-1.689972;1.142241;-47.159992;-31.700986
0.273570;-2.358953;1.502336;12.162920;-1.332174;2.103880;-69.399134;-53.938593
0.273600;-0.585827;0.423725;10.821632;-0.570647;2.878224;-82.257047;-73.029766
0.273630;1.222999;-0.929780;9.339843;0.255552;2.856082;-81.821764;-81.043600
0.273660;3.311829;-2.065285;8.139057;1.279541;1.473213;-64.055361;-69.005990
0.273690;4.691759;-3.026865;6.837993;2.512297;0.441699;-30.661405;-41.351631
0.273720;4.536205;-3.118011;5.173066;3.357965;0.202244;11.722570;-9.370990
0.273750;3.376429;-2.528920;3.714139;3.664817;-0.437787;51.524688;19.634727
0.273780;1.823039;-1.344921;3.308936;3.547429;-0.746859;76.288333;40.521391
0.273810;0.133918;0.304487;3.216453;3.310558;0.037483;78.336703;47.183799
0.273840;-1.500459;1.874064;3.188359;2.914398;1.206872;59.835291;45.366895
0.273870;-2.763519;3.216551;3.460283;2.634001;1.835702;30.639197;36.184195
0.273900;-3.306721;3.723036;3.950265;1.585584;1.840450;3.008254;24.943895
0.273930;-3.172330;3.283365;4.482155;-0.152304;2.008863;-18.211149;16.975361
0.273960;-2.630203;2.213288;5.386260;-2.273266;1.706320;-33.801720;10.940573
0.273990;-1.231952;1.144909;6.380407;-4.640679;0.220122;-41.851651;2.425645
0.274020;-0.014412;-0.031089;7.219708;-6.807524;-2.172910;-38.282347;-7.239089
0.274050;0.729803;-0.939650;8.110967;-7.624873;-3.143700;-30.859761;-19.958550
0.274080;1.034488;-1.123274;8.792998;-7.024248;-1.170706;-26.156196;-34.612739
0.274110;1.348677;-0.422729;9.102288;-5.519235;0.307176;-19.507454;-45.578820
0.274140;0.857277;0.980095;8.722734;-3.278003;1.804968;-7.598197;-53.134534
0.274170;0.161957;2.906235;7.833014;-0.967514;5.793307;10.458909;-54.618636
0.274200;-0.431942;4.488915;5.991495;0.714446;8.786672;36.610120;-39.724836
0.274230;-0.666155;5.333650;3.479206;1.076338;8.243454;61.451853;-12.977631
0.274260;-0.671831;4.860613;0.466274;0.343094;5.783674;73.967646;2.383235
0.274290;-0.371909;3.426825;-2.526845;-1.151600;1.377259;73.070900;2.755332
0.274320;-0.055038;1.084324;-5.327613;-2.829001;-3.652664;62.536453;0.397233
0.274350;0.343001;-1.478791;-7.568577;-4.085722;-7.016185;43.624165;-5.248603
0.274380;0.168732;-3.749260;-8.999969;-4.262639;-8.594917;18.022824;-11.902968
0.274410;-0.323536;-5.044929;-9.313060;-3.279478;-7.766995;-10.078594;-13.124223
0.274440;-0.571376;-5.273120;-8.697191;-1.636820;-5.204613;-33.363095;-9.199341
0.274470;-0.872940;-4.322674;-7.356228;0.262389;-1.579034;-47.514006;1.780904
0.274500;-1.078846;-2.457336;-5.269869;1.284076;1.964842;-51.989593;18.298705
0.274530;-0.851262;-0.175971;-2.809330;0.802475;3.230616;-47.796123;33.850689
0.274560;-0.379692;2.069735;-0.610196;-0.701370;2.582824;-35.916822;41.794728
0.274590;0.665379;3.900927;1.619947;-2.932271;1.935257;-20.264721;40.565744
0.274620;1.524492;4.921700;3.157966;-5.111350;0.003771;-2.616181;35.301626
0.274650;1.812603;4.707951;3.920781;-5.979557;-2.221670;15.124358;19.272343
0.274680;1.449987;3.520670;3.852392;-5.088029;-2.848594;29.496721;-4.767006
0.274710;0.346959;1.861146;2.917966;-3.482696;-2.600791;37.100185;-26.980573
0.274740;-1.178161;-0.029151;0.947478;-1.359569;-2.472915;34.418375;-40.618049
0.274770;-2.822240;-1.776196;-1.872814;0.579898;-1.849920;22.895993;-35.286260
0.274800;-3.448224;-2.932510;-4.726858;2.107875;-1.202622;9.701834;-14.806622
0.274830;-3.426824;-3.757308;-7.512893;1.745986;-1.452249;-1.264079;7.668804
0.274860;-2.624818;-4.250229;-9.813188;0.435526;-2.437906;-10.180123;26.168801
0.274890;-1.073974;-4.483333;-11.213368;-1.132784;-3.248321;-14.621075;48.472182
0.274920;0.746331;-3.979843;-11.138496;-1.990375;-3.699812;-15.206091;60.111648
0.274950;1.712054;-3.325776;-9.789164;-2.145708;-3.843191;-15.468642;45.670667
0.274980;2.069791;-2.697352;-7.243042;-1.828040;-3.154915;-15.770233;18.696590
0.275010;2.057986;-2.189866;-4.188597;-0.467299;-2.084598;-15.568867;1.908130
0.275040;2.031532;-1.859904;-0.852471;1.511117;-0.578424;-18.043531;-5.756668
0.275070;1.289608;-1.859180;2.102299;2.728493;1.056365;-21.775435;-3.856711
0.275100;0.431086;-1.514125;4.164389;2.928534;2.340405;-22.177954;3.360336
0.275130;-0.206037;-1.041411;4.923672;2.837047;3.033655;-18.629755;6.805745
0.275160;-0.508836;-0.351350;4.117639;2.554337;3.149362;-10.642864;11.117214
0.275190;-0.662095;0.545544;1.949066;2.122254;2.651571;1.340970;20.940323
0.275220;-0.360996;1.363303;-1.423620;1.562197;2.030491;12.699939;18.297722
0.275250;-0.433063;1.685296;-5.138254;1.434404;1.379022;19.342129;-4.803239
0.275280;-0.269598;2.091374;-8.556877;1.459669;0.802000;22.329946;-20.973274
0.275310;-0.074165;2.205776;-10.508919;1.502377;0.251837;21.627635;-29.220677
0.275340;0.007772;1.963271;-10.998626;1.345273;-0.112165;15.173696;-46.778967
0.275370;0.145155;1.657621;-9.257667;0.861737;-0.261140;5.051486;-60.086318
0.275400;0.677905;0.993745;-5.951347;0.330366;-0.448517;-6.287136;-55.780386
0.275430;1.159622;-0.240965;-1.760562;0.325735;-0.251540;-17.311912;-26.795377
0.275460;1.443517;-1.573789;1.770782;0.698452;0.428288;-25.188669;11.714088
0.275490;1.750641;-2.760224;3.751196;0.860719;1.090967;-28.944595;49.196069
0.275520;1.872764;-3.691541;4.078475;1.237037;1.946338;-29.619207;74.421425
0.275550;1.832038;-4.072412;3.351142;2.449163;2.617674;-26.416401;90.486599
0.275580;1.681836;-3.951672;1.730151;3.319607;3.248591;-18.530343;88.828030
0.275610;1.453301;-3.203540;0.649044;3.519114;2.822959;-6.833011;64.246448
0.275640;1.109495;-2.268843;0.594797;3.218890;1.907275;6.209433;32.369358
0.275670;0.516239;-0.994988;2.429508;3.095436;0.854976;16.666308;12.587733
0.275700;-0.189220;0.402142;4.279216;2.793657;0.108983;22.204397;-3.621873
0.275730;-0.433562;1.562569;5.366097;2.434055;-0.271844;23.330621;-20.617626
0.275760;-0.359194;2.615724;5.545659;2.235433;-0.129058;20.223277;-31.144823
0.275790;-0.218085;3.620084;4.713604;2.207276;0.209121;13.519874;-38.745176
0.275820;-0.092070;4.255165;2.427256;2.340577;0.773992;6.271954;-42.174617
0.275850;0.246238;4.250272;-0.060785;2.008672;0.674572;0.336243;-46.782087
0.275880;0.634082;3.503551;-1.891491;1.152313;0.360867;-4.567276;-52.398747
0.275910;1.387564;2.208051;-2.554673;0.388855;0.025095;-8.434716;-49.086675
0.275940;2.250896;0.170487;-2.062336;-0.381140;-0.522405;-10.425675;-39.816960
0.275970;3.508656;-2.118946;-0.186030;-1.011321;-0.603354;-11.622578;-19.287091
0.276000;4.511338;-4.382470;2.368617;-1.085762;-0.461399;-12.982148;9.479477
0.276030;4.559138;-5.685519;4.847516;-0.706324;-0.494670;-13.217700;38.595263
0.276060;3.632113;-5.965166;6.112360;0.166413;-0.829474;-10.378957;61.878515
0.276090;2.124036;-5.392163;5.906338;1.046691;-0.875862;-4.669409;67.755095
0.276120;0.007685;-3.928662;4.381044;1.679870;-0.543006;1.979580;59.576625
0.276150;-2.531485;-2.074237;2.320216;1.723569;-0.304706;7.358613;39.678142
0.276180;-4.428583;-0.368115;1.048017;1.363991;-0.388467;9.690613;9.416729
0.276210;-4.996069;1.405132;0.915920;0.293228;-0.786810;9.727080;-20.115797
0.276240;-4.162477;3.043524;1.244771;-0.564085;-1.413154;9.198651;-54.956663
0.276270;-2.162521;3.989294;1.401151;-0.848106;-1.705713;7.284292;-88.073004
0.276300;0.537794;4.144035;1.764649;-0.559920;-1.197583;4.111355;-98.908350
0.276330;3.241692;3.953430;1.828255;-0.101475;0.066088;1.229496;-97.061222
0.276360;5.184593;3.115117;1.319702;0.576078;1.018259;-1.115789;-87.831138
0.276390;5.597807;1.771037;0.387882;0.804583;1.716576;-3.226284;-62.658067
0.276420;4.760700;0.601474;-0.239838;0.517592;2.086242;-4.999516;-22.025207
0.276450;2.654588;-0.537800;-0.526237;-0.288771;1.350169;-6.636691;11.149561
0.276480;-0.583819;-1.641732;-1.027770;-1.928203;0.197560;-8.695413;29.162097
0.276510;-2.727298;-2.823196;-1.953846;-4.066216;-0.278918;-10.101874;43.338400
0.276540;-3.632610;-3.943482;-2.251060;-5.597122;-0.691977;-9.865915;54.882087
0.276570;-3.886166;-5.058792;-1.948286;-6.230992;-0.878484;-7.467674;51.505934
0.276600;-2.515609;-5.776578;-1.510631;-5.734614;0.124806;-2.833258;49.510500
0.276630;-0.289268;-5.862306;-0.792911;-4.228047;1.490929;2.737186;46.703984
0.276660;1.408269;-5.468862;0.373658;-1.917259;2.850165;6.512220;49.341735
0.276690;1.529316;-4.569091;0.987203;0.647191;4.057561;7.944197;72.442620
0.276720;0.715386;-2.958606;0.968741;2.339381;4.785754;7.051813;76.968799
0.276750;-1.271342;-1.096106;0.851853;2.470327;4.320032;4.588541;41.202986
0.276780;-3.481965;0.966184;0.108441;1.590095;3.332363;1.346335;-5.762531
0.276810;-5.563708;3.071951;-1.295388;0.395083;2.239148;-1.710572;-41.131632
0.276840;-6.248509;4.720852;-2.911503;-1.047637;0.977810;-3.547432;-93.677882
0.276870;-5.215794;5.211885;-4.372229;-2.477652;-0.278989;-3.979141;-150.804891
0.276900;-2.685551;4.611615;-6.055577;-2.861795;-1.327674;-3.334865;-162.674796
0.276930;0.413478;2.907780;-7.542112;-1.799956;-2.154060;-1.613722;-126.326164
0.276960;4.066922;0.402335;-8.949391;-0.204127;-2.610831;0.201354;-61.681847
0.276990;6.487634;-2.580433;-11.684890;1.259797;-2.657499;0.972260;23.843624
0.277020;6.628668;-5.234074;-15.878680;1.769078;-2.426704;1.022078;100.938652
0.277050;4.812893;-7.063525;-18.721136;1.500819;-1.977625;1.079154;139.354678
0.277080;2.268874;-7.558710;-17.120151;-0.155675;-1.060770;0.834683;134.498780
0.277110;-0.726979;-6.835359;-9.829948;-1.852857;0.116403;0.699472;84.369134
0.277140;-4.332401;-4.655394;3.215130;-2.438326;1.808167;1.222297;29.320717
0.277170;-6.769423;-1.692229;20.267047;-1.905700;3.066974;1.718609;6.703743
0.277200;-6.964465;1.098403;36.254259;-1.137430;3.126275;2.157202;3.993960
0.277230;-5.173742;3.091064;48.425078;0.256189;2.085638;2.626143;-1.935114
0.277260;-2.958640;4.038175;56.418257;1.294765;0.000357;2.806518;2.782400
0.277290;-0.938502;4.029814;59.002745;1.752947;-2.329412;2.203831;15.559507
0.277320;1.297680;2.926835;54.482296;2.073126;-3.971330;1.694082;8.566788
0.277350;3.068545;1.447220;41.334010;1.900207;-5.248074;1.596210;-14.336550
0.277380;3.277099;-0.160749;19.683627;0.465267;-5.451970;1.825796;-46.794383
0.277410;2.502077;-1.263954;-7.978453;-1.339255;-4.193870;2.263874;-91.474195
